wikipedia_article,location
http://en.wikipedia.org/wiki/Almonacid%20de%20la%20Cuba%20Dam,41.271498914 -0.786996852
http://en.wikipedia.org/wiki/Almonacid%20de%20la%20Sierra,41.3999984 -1.3166654
http://en.wikipedia.org/wiki/Almonacid%20del%20Marquesado,39.8166634 -2.749997
http://en.wikipedia.org/wiki/Almonaster%20Avenue%20Bridge,30.0027166558 -90.0222165778
http://en.wikipedia.org/wiki/Almond%20Bank%20railway%20station,56.4087 -3.51416
http://en.wikipedia.org/wiki/Almond%20Elementary%20School,37.384143664 -122.10104227
http://en.wikipedia.org/wiki/Almond%20Valley%20Light%20Railway,55.88528 -3.54854
http://en.wikipedia.org/wiki/Almond%2C%20Wisconsin,44.255332312 -89.40416505
http://en.wikipedia.org/wiki/Almondell%20and%20Calderwood%20Country%20Park,55.901 -3.46
http://en.wikipedia.org/wiki/Almondsbury%20Interchange,51.551432 -2.552444
http://en.wikipedia.org/wiki/Almondsbury%20Town%20A.F.C.,51.5426994959 -2.5697643876
http://en.wikipedia.org/wiki/Almondsbury%20UWE%20F.C.,51.5427011625 -2.5697643876
http://en.wikipedia.org/wiki/Almondvale%20Stadium,55.8850297932 -3.52038791844
http://en.wikipedia.org/wiki/Almont%2C%20Colorado,38.658664032 -106.840496638
http://en.wikipedia.org/wiki/Almont%2C%20North%20Dakota,46.722997108 -101.503831318
http://en.wikipedia.org/wiki/Almonte%20%28river%29,39.6842 -6.45996
http://en.wikipedia.org/wiki/Almonte%20and%20District%20High%20School,45.23337 -76.198158
http://en.wikipedia.org/wiki/Almora,29.62 79.67
http://en.wikipedia.org/wiki/Almorox,40.2333324 -4.3833318
http://en.wikipedia.org/wiki/Almourol%20Castle,39.462 -8.384
http://en.wikipedia.org/wiki/Almo%C3%A7ageme,38.7999968 -9.4666648
http://en.wikipedia.org/wiki/Almscliffe%20Crag,53.9365 -1.5931
http://en.wikipedia.org/wiki/Almsee,47.749997 13.9499962
http://en.wikipedia.org/wiki/Almudena%20Cathedral,40.409331696 -3.708663832
http://en.wikipedia.org/wiki/Almud%C3%A9var,42.583331 -0.0499998
http://en.wikipedia.org/wiki/Almunia%20de%20San%20Juan,41.9333296 0.2333324
http://en.wikipedia.org/wiki/Almuniente,41.9499962 -0.3999984
http://en.wikipedia.org/wiki/Almuradiel,38.5166646 -3.499998
http://en.wikipedia.org/wiki/Almurfe,43.187332584 -6.273832238
http://en.wikipedia.org/wiki/Almurta%20railway%20station%2C%20Victoria,-38.437331584 145.559831094
http://en.wikipedia.org/wiki/Almurta%2C%20Victoria,-38.435 145.559
http://en.wikipedia.org/wiki/Almus%20Dam,40.416665 36.8999964
http://en.wikipedia.org/wiki/Almy%2C%20Wyoming,41.325665364 -111.002833322
http://en.wikipedia.org/wiki/Almyra%20Municipal%20Airport,34.407331704 -91.459831494
http://en.wikipedia.org/wiki/Almyra%2C%20Arkansas,34.403498386 -91.407165038
http://en.wikipedia.org/wiki/Alm%C3%A1char,36.7999968 -4.2333324
http://en.wikipedia.org/wiki/Alm%C3%A1sh%C3%A1za,46.8499966 17.0499998
http://en.wikipedia.org/wiki/Alm%C3%A1skamar%C3%A1s,46.4666648 21.0999996
http://en.wikipedia.org/wiki/Alm%C3%A5sgr%C3%B8nningen,64.686997252 12.221332448
http://en.wikipedia.org/wiki/Alm%C4%81le,56.9833294 21.6333308
http://en.wikipedia.org/wiki/Alm%C4%83j,44.4499982 23.6999972
http://en.wikipedia.org/wiki/Alna,59.92416297 10.856496574
http://en.wikipedia.org/wiki/Alna%20Station,59.9251379661 10.8338016648
http://en.wikipedia.org/wiki/Alna%2C%20Maine,44.103666252 -69.602164258
http://en.wikipedia.org/wiki/Alnabru,59.9236891386 10.8403089721
http://en.wikipedia.org/wiki/Alnabru%20Station,59.9261146289 10.8343866624
http://en.wikipedia.org/wiki/Alnabru%E2%80%93Grefsen%20Line,59.9257929635 10.8038534512
http://en.wikipedia.org/wiki/Alnaelva,59.9210963156 10.8038534512
http://en.wikipedia.org/wiki/Alnarp,55.6499974 13.0666664
http://en.wikipedia.org/wiki/Alnarp%20Castle,55.653664052 13.075333032
http://en.wikipedia.org/wiki/Alnavar,15.43 74.73
http://en.wikipedia.org/wiki/Alness%20Academy,57.689497242 -4.25083233
http://en.wikipedia.org/wiki/Alney%20Island,51.873163174 -2.258498966
http://en.wikipedia.org/wiki/Alney-Chashakondzha,56.7 159.65
http://en.wikipedia.org/wiki/Alngey,57.7 160.4
http://en.wikipedia.org/wiki/Alnif,31.1166662 -5.166666
http://en.wikipedia.org/wiki/Alnwick,55.416665 -1.6999972
http://en.wikipedia.org/wiki/Alnwick%20%28district%29,55.407665036 -1.689830574
http://en.wikipedia.org/wiki/Alnwick%20Abbey,55.41985 -1.71914
http://en.wikipedia.org/wiki/Alnwick%20Parish%2C%20New%20Brunswick,47.284332196 -65.138832778
http://en.wikipedia.org/wiki/Alnwick%20Town%20F.C.,55.4018783925 -1.69313556078
http://en.wikipedia.org/wiki/Alnwick%20branch%20line,55.405998376 -1.692663896
http://en.wikipedia.org/wiki/Alnwickhill,55.9035363858 -3.16806432774
http://en.wikipedia.org/wiki/Aln%C3%B6n,62.3999984 17.4666648
http://en.wikipedia.org/wiki/Alo%20%28Wallis%20and%20Futuna%29,-13.2999988 -176.166666
http://en.wikipedia.org/wiki/Alo%2C%20Khyber%20Pakhtunkhwa,34.4333316 72.0499998
http://en.wikipedia.org/wiki/Aloba%20Arch,16.7383837131 22.2369957187
http://en.wikipedia.org/wiki/Alobras,40.1833326 -1.3833318
http://en.wikipedia.org/wiki/Aloch,34.7333304 72.6833306
http://en.wikipedia.org/wiki/Aloc%C3%A9n,40.572164378 -2.742663696
http://en.wikipedia.org/wiki/Aloe%20Army%20Airfield,28.774663568 -97.087332984
http://en.wikipedia.org/wiki/Alofi,-19.058873 -169.875412
http://en.wikipedia.org/wiki/Alofi%20Island,-14.3499986 -178.0333332
http://en.wikipedia.org/wiki/Aloguinsan%2C%20Cebu,10.2166658 123.5499978
http://en.wikipedia.org/wiki/Aloha%20Airlines%20Flight%20243,20.8986464054 -156.430448278
http://en.wikipedia.org/wiki/Aloha%20Golf%20Club,36.506831306 -4.95582951
http://en.wikipedia.org/wiki/Aloha%20High%20School,45.4847 -122.8689
http://en.wikipedia.org/wiki/Aloha%20Stadium,21.370331852 -157.924662968
http://en.wikipedia.org/wiki/Aloha%20Tower%20Marketplace,21.3075987696 -157.865129873
http://en.wikipedia.org/wiki/Aloha%20Township%2C%20Michigan,45.52249791 -84.4666648
http://en.wikipedia.org/wiki/Aloi,2.25166566 33.17333264
http://en.wikipedia.org/wiki/Aloisiuskolleg,50.673163974 7.150332732
http://en.wikipedia.org/wiki/Alojz%C3%B3w%2C%20Che%C5%82m%20County,50.9833 23.55
http://en.wikipedia.org/wiki/Alojz%C3%B3w%2C%20Hrubiesz%C3%B3w%20County,50.7517803262 23.8192133898
http://en.wikipedia.org/wiki/Alojz%C3%B3w%2C%20Masovian%20Voivodeship,51.218665792 21.25333232
http://en.wikipedia.org/wiki/Alola%2C%20Papua%20New%20Guinea,-9.00340998636 147.73591039
http://en.wikipedia.org/wiki/Alolar,40.090332972 46.0083333
http://en.wikipedia.org/wiki/Alon%20HaGalil,32.754256983 35.2190241239
http://en.wikipedia.org/wiki/Alona%20Regional%20Council,32.529 34.993
http://en.wikipedia.org/wiki/Alondra%20Park%2C%20California,33.887829782 -118.333831998
http://en.wikipedia.org/wiki/Alonei%20HaBashan,33.0391931766 35.8360683224
http://en.wikipedia.org/wiki/Along%20Airport,28.171832646 94.801163462
http://en.wikipedia.org/wiki/Along%2C%20Arunachal%20Pradesh,28.17 94.77
http://en.wikipedia.org/wiki/Alonissos,39.1499994 23.83333
http://en.wikipedia.org/wiki/Alonissos%20Marine%20Park,39.3071 24.147606
http://en.wikipedia.org/wiki/Alonistaina,37.626 22.221
http://en.wikipedia.org/wiki/Alonnah%2C%20Tasmania,-43.3166654 147.249999
http://en.wikipedia.org/wiki/Alonsa%2C%20Manitoba,50.792663496 -98.971329448
http://en.wikipedia.org/wiki/Alonsa%2C%20Manitoba%20%28rural%20municipality%29,50.9833294 -99.0499998
http://en.wikipedia.org/wiki/Alonso%20de%20Ib%C3%A1%C3%B1ez%20Province,-18.1333328 -66.4833314
http://en.wikipedia.org/wiki/Alonsotegi,43.241332368 -2.985996056
http://en.wikipedia.org/wiki/Alonzo%20Gesner,44.92015 -123.047933
http://en.wikipedia.org/wiki/Alor%20Archipelago,-8.25 124.75
http://en.wikipedia.org/wiki/Alor%20Gajah,2.3833318 102.2166658
http://en.wikipedia.org/wiki/Alor%20Island,-8.249999 124.749997
http://en.wikipedia.org/wiki/Alor%20Pongsu,5.0333332 100.583331
http://en.wikipedia.org/wiki/Alor%20Setar,6.1166662 100.3666652
http://en.wikipedia.org/wiki/Alor%20Setar%20railway%20station,6.108832898 100.368665192
http://en.wikipedia.org/wiki/Alor%20Star%20Mall,6.07528436553 100.356706573
http://en.wikipedia.org/wiki/Alor%20Strait,-8.333332 123.7999968
http://en.wikipedia.org/wiki/Aloran%2C%20Misamis%20Occidental,8.416665 123.8166634
http://en.wikipedia.org/wiki/Alorton%2C%20Illinois,38.583830998 -90.117332864
http://en.wikipedia.org/wiki/Alot,23.76214 75.55991
http://en.wikipedia.org/wiki/Alota,-21.3999984 -67.5666644
http://en.wikipedia.org/wiki/Alotene%20Station,56.6334941327 25.5740360372
http://en.wikipedia.org/wiki/Alouette%20Lake,49.333332 -122.416665
http://en.wikipedia.org/wiki/Alouette%20River,49.2666656 -122.70333052
http://en.wikipedia.org/wiki/Alovera,40.591330968 -3.242165698
http://en.wikipedia.org/wiki/Alozaina,36.7166638 -4.8499966
http://en.wikipedia.org/wiki/Alo%C3%A2ndia,-17.723663772 -49.468998124
http://en.wikipedia.org/wiki/Alp%202500,42.329375 1.914024
http://en.wikipedia.org/wiki/Alp%20Gr%C3%BCm%20%28Rhaetian%20Railway%20station%29,46.371498514 10.025333232
http://en.wikipedia.org/wiki/Alpa%20Kalan,31.135999456 73.667163998
http://en.wikipedia.org/wiki/Alpachiri,-37.3666652 -63.7666636
http://en.wikipedia.org/wiki/Alpandeire%2C%20Spain,36.6333308 -5.1999992
http://en.wikipedia.org/wiki/Alpanseque,41.2666656 -2.666664
http://en.wikipedia.org/wiki/Alpartir,41.416665 -1.3833318
http://en.wikipedia.org/wiki/Alpasinche,-28.3166654 -67.0499998
http://en.wikipedia.org/wiki/Alpatlahuac,19.1166662 -97.0999996
http://en.wikipedia.org/wiki/Alpbach,47.3999984 11.9499962
http://en.wikipedia.org/wiki/Alpe%20d%27Huez,45.0499998 6.0333332
http://en.wikipedia.org/wiki/Alpe%20della%20Luna,43.6499974 12.166666
http://en.wikipedia.org/wiki/Alpe%20di%20Neggia,46.106999572 8.84082997
http://en.wikipedia.org/wiki/Alpe%20di%20Succiso,41.322998708 10.172999308
http://en.wikipedia.org/wiki/Alpen%2C%20Alberta,54.421831646 -112.921829646
http://en.wikipedia.org/wiki/Alpena%20Community%20College,45.0805 -83.44509
http://en.wikipedia.org/wiki/Alpena%20County%20Regional%20Airport,45.073499706 -83.556164442
http://en.wikipedia.org/wiki/Alpena%20County%2C%20Michigan,45.04 -83.2
http://en.wikipedia.org/wiki/Alpena%20Township%2C%20Michigan,45.187832582 -83.433664932
http://en.wikipedia.org/wiki/Alpena%2C%20Arkansas,36.293713 -93.296233
http://en.wikipedia.org/wiki/Alpena%2C%20South%20Dakota,44.181843 -98.367539
http://en.wikipedia.org/wiki/Alpendorf,47.320498718 13.190665904
http://en.wikipedia.org/wiki/Alpendurada,41.236165722 -8.521831246
http://en.wikipedia.org/wiki/Alpengarten%20Pforzheim,48.8621 8.7327
http://en.wikipedia.org/wiki/Alpengeist,37.2328 -76.6476
http://en.wikipedia.org/wiki/Alpenglow%20at%20Arctic%20Valley,61.241332368 -149.533664532
http://en.wikipedia.org/wiki/Alpenrose%20Dairy,45.479664 -122.740624
http://en.wikipedia.org/wiki/Alpental,47.43916491 -121.424331636
http://en.wikipedia.org/wiki/Alpera,38.9666628 -1.2166658
http://en.wikipedia.org/wiki/Alpercata,-18.970996116 -41.968662792
http://en.wikipedia.org/wiki/Alperton%20Community%20School,51.539331176 -0.288998844
http://en.wikipedia.org/wiki/Alperton%20tube%20station,51.537831182 -0.293165494
http://en.wikipedia.org/wiki/Alpe%C3%B1%C3%A9s,40.7999968 -1.0666664
http://en.wikipedia.org/wiki/Alpgundkopf,47.319832054 10.235665724
http://en.wikipedia.org/wiki/Alph%20Lake,-78.1999992 163.6999972
http://en.wikipedia.org/wiki/Alph%20River,-78.1999992 163.749997
http://en.wikipedia.org/wiki/Alpha%20%28radio%20navigation%29,55.753663652 84.4420648984
http://en.wikipedia.org/wiki/Alpha%20Airport,-23.640997436 146.583497666
http://en.wikipedia.org/wiki/Alpha%20Boys%20School,17.9770187 -76.7813712
http://en.wikipedia.org/wiki/Alpha%20High%20School,45.502851 -122.421325
http://en.wikipedia.org/wiki/Alpha%20Hydraulic%20Diggings,39.335454 -120.7871621
http://en.wikipedia.org/wiki/Alpha%20Island%2C%20Bermuda,32.2833322 -64.83333
http://en.wikipedia.org/wiki/Alpha%20Phi%20Alpha,42.44851 -76.47862
http://en.wikipedia.org/wiki/Alpha%20Ridge%2C%20Alaska,63.522331244 -151.0166666
http://en.wikipedia.org/wiki/Alpha%20School%20District,40.664144 -75.164305
http://en.wikipedia.org/wiki/Alpha%20Secondary%20School,49.2762 -122.9992
http://en.wikipedia.org/wiki/Alpha%20Tower,52.473831438 -1.903829718
http://en.wikipedia.org/wiki/Alpha%2C%20Illinois,41.188665912 -90.375165166
http://en.wikipedia.org/wiki/Alpha%2C%20Kentucky,36.7622902 -85.0102291
http://en.wikipedia.org/wiki/Alpha%2C%20Minnesota,43.63666412 -94.86916319
http://en.wikipedia.org/wiki/Alpha%2C%20New%20Jersey,40.664003 -75.159871
http://en.wikipedia.org/wiki/Alpha%2C%20Ohio,39.706997172 -84.020666584
http://en.wikipedia.org/wiki/Alpha%2C%20Queensland,-23.6499974 146.6333308
http://en.wikipedia.org/wiki/Alpha%2C%20Tennessee,36.179 -83.384
http://en.wikipedia.org/wiki/Alpha%2C%20Virginia,37.576497694 -78.416998332
http://en.wikipedia.org/wiki/Alpha%2C%20Washington,46.611 -122.605
http://en.wikipedia.org/wiki/Alphabet%20City%2C%20Manhattan,40.72606 -73.978595
http://en.wikipedia.org/wiki/Alphacrucis,-33.8763 151.0069
http://en.wikipedia.org/wiki/Alpharetta,34.070666384 -84.275332232
http://en.wikipedia.org/wiki/Alpharetta%20High%20School,34.078 -84.256
http://en.wikipedia.org/wiki/Alphaville%2C%20S%C3%A3o%20Paulo,-23.48833138 -46.840496638
http://en.wikipedia.org/wiki/Alphen%20Dam,-34.006999972 18.87082985
http://en.wikipedia.org/wiki/Alphen%20en%20Riel,51.499998 4.9833294
http://en.wikipedia.org/wiki/Alphen%2C%20Gelderland,51.820163386 5.46916479
http://en.wikipedia.org/wiki/Alphen%2C%20North%20Brabant,51.475664764 4.95499618
http://en.wikipedia.org/wiki/Alphington%20A.F.C.,50.7014455275 -3.5344395289
http://en.wikipedia.org/wiki/Alphington%20Halt%20railway%20station,50.70373 -3.5379
http://en.wikipedia.org/wiki/Alphington%20railway%20station%2C%20Melbourne,-37.7784 145.0313
http://en.wikipedia.org/wiki/Alphington%2C%20Devon,50.6999972 -3.5333312
http://en.wikipedia.org/wiki/Alphington%2C%20Victoria,-37.78 145.023
http://en.wikipedia.org/wiki/Alphonse%20Airport,-7.00480164746 52.7240221039
http://en.wikipedia.org/wiki/Alphonse%20Atoll,-7.005166646 52.724330436
http://en.wikipedia.org/wiki/Alphonse%20Group,-7.083333 52.7333304
http://en.wikipedia.org/wiki/Alphonsus%20%28crater%29,-12.7 -2.1
http://en.wikipedia.org/wiki/Alpiglen%20railway%20station,46.588830978 7.988162714
http://en.wikipedia.org/wiki/Alpilles,43.749997 4.83333
http://en.wikipedia.org/wiki/Alpinacris%20tumidicauda,-45.322814 169.207411
http://en.wikipedia.org/wiki/Alpine%20%28Amtrak%20station%29,30.3572 -103.66168
http://en.wikipedia.org/wiki/Alpine%20Airstrip,70.339831974 -150.940162906
http://en.wikipedia.org/wiki/Alpine%20Beer%20Company,32.834491662 -116.759016964
http://en.wikipedia.org/wiki/Alpine%20Cottage,54.303832118 -4.554331116
http://en.wikipedia.org/wiki/Alpine%20County%20Airport,38.73416373 -119.766830266
http://en.wikipedia.org/wiki/Alpine%20County%2C%20California,38.58 -119.8
http://en.wikipedia.org/wiki/Alpine%20Creek,37.3057 -122.1974
http://en.wikipedia.org/wiki/Alpine%20Energy%20Stadium,-44.391331768 171.22249911
http://en.wikipedia.org/wiki/Alpine%20Meadows%2C%20California,39.1786 -120.2277
http://en.wikipedia.org/wiki/Alpine%20Mountain%20Ski%20%26%20Ride%20Center,41.1116 -75.2292
http://en.wikipedia.org/wiki/Alpine%20National%20Park,-36.493164694 148.0583331
http://en.wikipedia.org/wiki/Alpine%20Northeast%2C%20Wyoming,43.177946 -111.016377
http://en.wikipedia.org/wiki/Alpine%20Northwest%2C%20Wyoming,43.183499266 -111.034499862
http://en.wikipedia.org/wiki/Alpine%20Public%20School,40.942165 -73.927404
http://en.wikipedia.org/wiki/Alpine%20Ridge%2C%20Nova%20Scotia,46.017004932 -61.4203716518
http://en.wikipedia.org/wiki/Alpine%20Shire,-36.6686989919 146.920232986
http://en.wikipedia.org/wiki/Alpine%20Township%2C%20Michigan,43.070333052 -85.684330596
http://en.wikipedia.org/wiki/Alpine%20Tunnel,38.64083077 -106.405331712
http://en.wikipedia.org/wiki/Alpine%20Valley%20Music%20Theatre,42.737726 -88.433692
http://en.wikipedia.org/wiki/Alpine%20Valleys,-36.7227587756 146.942832895
http://en.wikipedia.org/wiki/Alpine%20Village%2C%20California,38.770496918 -119.81749673
http://en.wikipedia.org/wiki/Alpine%20Visitor%20Center,40.4414 -105.7538
http://en.wikipedia.org/wiki/Alpine%20Way,-36.1676326628 148.009119964
http://en.wikipedia.org/wiki/Alpine%2C%20Arizona,33.842163298 -109.13916611
http://en.wikipedia.org/wiki/Alpine%2C%20California,32.834329996 -116.759830294
http://en.wikipedia.org/wiki/Alpine%2C%20Colorado,37.686830586 -106.58666432
http://en.wikipedia.org/wiki/Alpine%2C%20Colorado%20%28ghost%20town%29,38.70749717 -106.285165526
http://en.wikipedia.org/wiki/Alpine%2C%20Indiana,39.552331124 -85.172165978
http://en.wikipedia.org/wiki/Alpine%2C%20New%20Jersey,40.954346 -73.930472
http://en.wikipedia.org/wiki/Alpine%2C%20New%20South%20Wales,-34.416665 150.5166646
http://en.wikipedia.org/wiki/Alpine%2C%20Oregon,44.33028 -123.35917
http://en.wikipedia.org/wiki/Alpine%2C%20Texas,30.356498574 -103.659330696
http://en.wikipedia.org/wiki/Alpine%2C%20Utah,40.453831518 -111.77083025
http://en.wikipedia.org/wiki/Alpine%2C%20Wyoming,43.15666604 -111.017333264
http://en.wikipedia.org/wiki/Alpine-Casparis%20Municipal%20Airport,30.383831798 -103.683497266
http://en.wikipedia.org/wiki/Alpin%C3%B3polis,-20.8583299 -46.385998456
http://en.wikipedia.org/wiki/Alpirsbach%20Abbey,48.340998636 8.40249839
http://en.wikipedia.org/wiki/Alpkopf,47.31833206 10.237665716
http://en.wikipedia.org/wiki/Alplaus%2C%20New%20York,42.853163254 -73.892996428
http://en.wikipedia.org/wiki/Alplersee,46.934662928 8.652330724
http://en.wikipedia.org/wiki/Alpokalja,47.3666652 16.5333312
http://en.wikipedia.org/wiki/Alport%20Castles,53.4209 -1.7884
http://en.wikipedia.org/wiki/Alport%20Height,53.05988 -1.54636
http://en.wikipedia.org/wiki/Alpout%20Pervyy,40.552164458 48.568164394
http://en.wikipedia.org/wiki/Alpout%2C%20Bilasuvar,39.556497774 48.186832586
http://en.wikipedia.org/wiki/Alpout%2C%20Lachin,39.753163654 46.36916519
http://en.wikipedia.org/wiki/Alpout-Udzhar,40.499998 47.6166642
http://en.wikipedia.org/wiki/Alppila,60.18833258 24.938996244
http://en.wikipedia.org/wiki/Alpraham,53.1333328 -2.6166642
http://en.wikipedia.org/wiki/Alpsee,47.550664464 10.72083045
http://en.wikipedia.org/wiki/Alpspitze,47.4333316 11.0499998
http://en.wikipedia.org/wiki/Alpu,39.756330308 30.954829514
http://en.wikipedia.org/wiki/Alpujarra%20de%20la%20Sierra,36.9333296 -3.1499994
http://en.wikipedia.org/wiki/Alpujarra%2C%20Tolima,3.416665 -74.916663
http://en.wikipedia.org/wiki/Alpujarras,36.9333296 -3.333332
http://en.wikipedia.org/wiki/Alpuri,34.8999964 72.6499974
http://en.wikipedia.org/wiki/Alpurrurulam%20Community%20Government%20Council,-20.9837977315 137.850446598
http://en.wikipedia.org/wiki/Alpurrurulam%2C%20Northern%20Territory,-20.9666628 137.916663
http://en.wikipedia.org/wiki/Alpy%2C%20Pomeranian%20Voivodeship,54.674663968 18.053999784
http://en.wikipedia.org/wiki/Alp%C4%B1,40.487331384 47.733497066
http://en.wikipedia.org/wiki/Alqueva%20Dam,38.191832566 -7.491164702
http://en.wikipedia.org/wiki/Alquife,37.1833326 -3.1166662
http://en.wikipedia.org/wiki/Alquina%2C%20Indiana,39.607664236 -85.052833122
http://en.wikipedia.org/wiki/Alqu%C3%A9zar,42.166666 0.0333332
http://en.wikipedia.org/wiki/Alrekstad,60.374665168 5.355165246
http://en.wikipedia.org/wiki/Alresford%20%28Essex%29%20railway%20station,51.852329924 0.991496034
http://en.wikipedia.org/wiki/Alresford%20Town%20F.C.,51.0864646541 -1.16806766106
http://en.wikipedia.org/wiki/Alrewas%20and%20Fradley,52.73 -1.76
http://en.wikipedia.org/wiki/Alrewas%20railway%20station,52.72976 -1.73951
http://en.wikipedia.org/wiki/Alro%20Slatina,44.43999824 24.385498458
http://en.wikipedia.org/wiki/Alrosa%20Mirny%20Air%20Enterprise%20Flight%20514,65.025666564 53.968662792
http://en.wikipedia.org/wiki/Alr%C3%B8,55.85582991 10.059499762
http://en.wikipedia.org/wiki/Alsace,48.499998 7.499998
http://en.wikipedia.org/wiki/Alsace-Lorraine,48.67 7
http://en.wikipedia.org/wiki/Alsager%20Road%20railway%20station,53.09284 -2.29891
http://en.wikipedia.org/wiki/Alsancak,38.4333316 27.1999992
http://en.wikipedia.org/wiki/Alsask%2C%20Saskatchewan,51.3666652 -109.9833294
http://en.wikipedia.org/wiki/Alsasua,42.890496438 -2.167999328
http://en.wikipedia.org/wiki/Alsatia,51.513 -0.107
http://en.wikipedia.org/wiki/Alscheid,49.9666628 6.0166666
http://en.wikipedia.org/wiki/Alsea%20Bay%20Bridge,44.43193 -124.07055
